x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,LOCAL_HOUR,UTC_DATE,UTC_YEAR,UTC_MONTH,UTC_DAY,TEMP,TEMP_FLAG,DEW_POINT_TEMP,DEW_POINT_TEMP_FLAG,HUMIDEX,HUMIDEX_FLAG,PRECIP_AMOUNT,PRECIP_AMOUNT_FLAG,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_FLAG,STATION_PRESSURE,STATION_PRESSURE_FLAG,VISIBILITY,VISIBILITY_FLAG,WEATHER_ENG_DESC,WEATHER_FRE_DESC,WINDCHILL,WINDCHILL_FLAG,WIND_DIRECTION,WIND_DIRECTION_FLAG,WIND_SPEED,WIND_SPEED_FLAG,STN_ID,LONGITUDE_DECIMAL_DEGREES,LATITUDE_DECIMAL_DEGREES
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.5,2025-06-05 05:00:00,NU,2025,6,5,5,2025-06-05T12:00:00,2025,6,5,3.0,,0.2,,,,0,,82,,100.95,,,,NA,ND,,,23,,8,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.6,2025-06-05 06:00:00,NU,2025,6,5,6,2025-06-05T13:00:00,2025,6,5,3.3,,0.4,,,,0,,81,,100.92,,,,NA,ND,,,30,,4,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.7,2025-06-05 07:00:00,NU,2025,6,5,7,2025-06-05T14:00:00,2025,6,5,4.0,,0.9,,,,0,,80,,100.87,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.8,2025-06-05 08:00:00,NU,2025,6,5,8,2025-06-05T15:00:00,2025,6,5,5.2,,1.4,,,,0,,77,,100.82,,,,NA,ND,,,36,,4,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.9,2025-06-05 09:00:00,NU,2025,6,5,9,2025-06-05T16:00:00,2025,6,5,5.4,,1.1,,,,0,,74,,100.79,,,,NA,ND,,,5,,3,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.10,2025-06-05 10:00:00,NU,2025,6,5,10,2025-06-05T17:00:00,2025,6,5,5.1,,1.4,,,,0,,77,,100.74,,,,NA,ND,,,6,,4,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.11,2025-06-05 11:00:00,NU,2025,6,5,11,2025-06-05T18:00:00,2025,6,5,6.1,,1.3,,,,0,,71,,100.69,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.12,2025-06-05 12:00:00,NU,2025,6,5,12,2025-06-05T19:00:00,2025,6,5,5.8,,0.9,,,,0,,71,,100.65,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.13,2025-06-05 13:00:00,NU,2025,6,5,13,2025-06-05T20:00:00,2025,6,5,6.8,,2.9,,,,0,,76,,100.6,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.14,2025-06-05 14:00:00,NU,2025,6,5,14,2025-06-05T21:00:00,2025,6,5,9.6,,4.7,,,,0.2,,72,,100.58,,,,NA,ND,,,25,,4,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.15,2025-06-05 15:00:00,NU,2025,6,5,15,2025-06-05T22:00:00,2025,6,5,9.3,,4.3,,,,0,,71,,100.52,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.16,2025-06-05 16:00:00,NU,2025,6,5,16,2025-06-05T23:00:00,2025,6,5,7.9,,5.1,,,,0.4,,83,,100.49,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.17,2025-06-05 17:00:00,NU,2025,6,5,17,2025-06-06T00:00:00,2025,6,6,7.2,,3.6,,,,0.6,,78,,100.43,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.18,2025-06-05 18:00:00,NU,2025,6,5,18,2025-06-06T01:00:00,2025,6,6,7.3,,5.5,,,,1.5,,88,,100.43,,,,NA,ND,,,22,,5,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.19,2025-06-05 19:00:00,NU,2025,6,5,19,2025-06-06T02:00:00,2025,6,6,7.2,,5.9,,,,0.6,,91,,100.39,,,,NA,ND,,,20,,4,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.20,2025-06-05 20:00:00,NU,2025,6,5,20,2025-06-06T03:00:00,2025,6,6,7.0,,5.9,,,,0.2,,93,,100.35,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.21,2025-06-05 21:00:00,NU,2025,6,5,21,2025-06-06T04:00:00,2025,6,6,5.9,,5.0,,,,0,,94,,100.31,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.22,2025-06-05 22:00:00,NU,2025,6,5,22,2025-06-06T05:00:00,2025,6,6,6.0,,5.4,,,,0,,96,,100.3,,,,NA,ND,,,20,,3,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.5.23,2025-06-05 23:00:00,NU,2025,6,5,23,2025-06-06T06:00:00,2025,6,6,5.4,,4.3,,,,0,,93,,100.24,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.2,2025-06-04 02:00:00,NU,2025,6,4,2,2025-06-04T09:00:00,2025,6,4,-3.6,,-6.6,,,,0,,80,,101.43,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.5,2025-06-04 05:00:00,NU,2025,6,4,5,2025-06-04T12:00:00,2025,6,4,0.6,,-5.2,,,,0,,65,,101.41,,,,NA,ND,,,19,,8,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.9,2025-06-04 09:00:00,NU,2025,6,4,9,2025-06-04T16:00:00,2025,6,4,4.5,,-4.9,,,,0,,50,,101.27,,,,NA,ND,,,13,,24,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.23,2025-06-04 23:00:00,NU,2025,6,4,23,2025-06-05T06:00:00,2025,6,5,3.7,,-0.1,,,,0,,76,,101.0,,,,NA,ND,,,11,,5,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.0,2025-06-04 00:00:00,NU,2025,6,4,0,2025-06-04T07:00:00,2025,6,4,-4.4,,-6.5,,,,0,,85,,101.46,,,,NA,ND,-7,,20,,5,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.1,2025-06-04 01:00:00,NU,2025,6,4,1,2025-06-04T08:00:00,2025,6,4,-4.2,,-6.9,,,,0,,82,,101.45,,,,NA,ND,-8,,19,,9,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.3,2025-06-04 03:00:00,NU,2025,6,4,3,2025-06-04T10:00:00,2025,6,4,-1.9,,-4.4,,,,0,,83,,101.42,,,,NA,ND,-7,,13,,14,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.4,2025-06-04 04:00:00,NU,2025,6,4,4,2025-06-04T11:00:00,2025,6,4,-2.0,,-5.1,,,,0,,79,,101.43,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.6,2025-06-04 06:00:00,NU,2025,6,4,6,2025-06-04T13:00:00,2025,6,4,0.3,,-3.0,,,,0,,79,,101.38,,,,NA,ND,,,10,,16,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.7,2025-06-04 07:00:00,NU,2025,6,4,7,2025-06-04T14:00:00,2025,6,4,2.4,,-4.6,,,,0,,60,,101.35,,,,NA,ND,,,11,,18,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.8,2025-06-04 08:00:00,NU,2025,6,4,8,2025-06-04T15:00:00,2025,6,4,3.6,,-4.2,,,,0,,57,,101.3,,,,NA,ND,,,12,,19,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.10,2025-06-04 10:00:00,NU,2025,6,4,10,2025-06-04T17:00:00,2025,6,4,5.4,,-4.6,,,,0,,49,,101.23,,,,NA,ND,,,13,,28,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.11,2025-06-04 11:00:00,NU,2025,6,4,11,2025-06-04T18:00:00,2025,6,4,6.9,,-4.1,,,,0,,45,,101.17,,,,NA,ND,,,12,,23,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.12,2025-06-04 12:00:00,NU,2025,6,4,12,2025-06-04T19:00:00,2025,6,4,6.1,,-2.6,,,,0,,54,,101.16,,,,NA,ND,,,13,,22,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.13,2025-06-04 13:00:00,NU,2025,6,4,13,2025-06-04T20:00:00,2025,6,4,8.2,,-2.6,,,,0,,47,,101.14,,,,NA,ND,,,11,,18,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.14,2025-06-04 14:00:00,NU,2025,6,4,14,2025-06-04T21:00:00,2025,6,4,8.9,,-2.7,,,,0,,44,,101.12,,,,NA,ND,,,12,,24,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.15,2025-06-04 15:00:00,NU,2025,6,4,15,2025-06-04T22:00:00,2025,6,4,6.4,,-1.6,,,,0,,56,,101.1,,,,NA,ND,,,10,,16,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.16,2025-06-04 16:00:00,NU,2025,6,4,16,2025-06-04T23:00:00,2025,6,4,8.4,,-0.8,,,,0,,52,,101.09,,,,NA,ND,,,13,,18,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.17,2025-06-04 17:00:00,NU,2025,6,4,17,2025-06-05T00:00:00,2025,6,5,7.8,,-0.1,,,,0,,57,,101.05,,,,NA,ND,,,12,,13,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.18,2025-06-04 18:00:00,NU,2025,6,4,18,2025-06-05T01:00:00,2025,6,5,7.8,,2.5,,,,0,,69,,101.05,,,,NA,ND,,,13,,9,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.19,2025-06-04 19:00:00,NU,2025,6,4,19,2025-06-05T02:00:00,2025,6,5,7.0,,1.3,,,,0,,67,,101.05,,,,NA,ND,,,11,,9,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.20,2025-06-04 20:00:00,NU,2025,6,4,20,2025-06-05T03:00:00,2025,6,5,6.7,,0.7,,,,0,,66,,101.02,,,,NA,ND,,,12,,11,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.21,2025-06-04 21:00:00,NU,2025,6,4,21,2025-06-05T04:00:00,2025,6,5,5.2,,1.4,,,,0,,77,,101.02,,,,NA,ND,,,8,,8,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.4.22,2025-06-04 22:00:00,NU,2025,6,4,22,2025-06-05T05:00:00,2025,6,5,4.2,,0.5,,,,0,,77,,101.02,,,,NA,ND,,,12,,8,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.0,2025-06-03 00:00:00,NU,2025,6,3,0,2025-06-03T07:00:00,2025,6,3,0.1,,-3.0,,,,0,,79,,101.35,,,,NA,ND,,,31,,30,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.1,2025-06-03 01:00:00,NU,2025,6,3,1,2025-06-03T08:00:00,2025,6,3,0.2,,-2.4,,,,0,,83,,101.35,,,,NA,ND,,,31,,31,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.2,2025-06-03 02:00:00,NU,2025,6,3,2,2025-06-03T09:00:00,2025,6,3,0.1,,-2.3,,,,0,,84,,101.35,,,,NA,ND,,,31,,34,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.3,2025-06-03 03:00:00,NU,2025,6,3,3,2025-06-03T10:00:00,2025,6,3,0.1,,-2.5,,,,0,,83,,101.36,,,,NA,ND,,,31,,34,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.4,2025-06-03 04:00:00,NU,2025,6,3,4,2025-06-03T11:00:00,2025,6,3,0.2,,-3.3,,,,0,,77,,101.38,,,,NA,ND,,,30,,32,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.5,2025-06-03 05:00:00,NU,2025,6,3,5,2025-06-03T12:00:00,2025,6,3,0.4,,-3.2,,,,0,,76,,101.42,,,,NA,ND,,,31,,31,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.6,2025-06-03 06:00:00,NU,2025,6,3,6,2025-06-03T13:00:00,2025,6,3,0.6,,-3.2,,,,0,,75,,101.43,,,,NA,ND,,,31,,29,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.7,2025-06-03 07:00:00,NU,2025,6,3,7,2025-06-03T14:00:00,2025,6,3,0.9,,-3.3,,,,0,,73,,101.4,,,,NA,ND,,,31,,30,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.8,2025-06-03 08:00:00,NU,2025,6,3,8,2025-06-03T15:00:00,2025,6,3,1.3,,-3.2,,,,0,,72,,101.42,,,,NA,ND,,,31,,32,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.9,2025-06-03 09:00:00,NU,2025,6,3,9,2025-06-03T16:00:00,2025,6,3,1.7,,-2.8,,,,0,,72,,101.43,,,,NA,ND,,,32,,33,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.10,2025-06-03 10:00:00,NU,2025,6,3,10,2025-06-03T17:00:00,2025,6,3,2.2,,-2.8,,,,0,,69,,101.45,,,,NA,ND,,,33,,27,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.11,2025-06-03 11:00:00,NU,2025,6,3,11,2025-06-03T18:00:00,2025,6,3,2.0,,-2.9,,,,0,,70,,101.45,,,,NA,ND,,,33,,26,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.12,2025-06-03 12:00:00,NU,2025,6,3,12,2025-06-03T19:00:00,2025,6,3,1.9,,-2.6,,,,0,,72,,101.49,,,,NA,ND,,,31,,32,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.13,2025-06-03 13:00:00,NU,2025,6,3,13,2025-06-03T20:00:00,2025,6,3,1.9,,-2.4,,,,0,,73,,101.52,,,,NA,ND,,,31,,31,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.14,2025-06-03 14:00:00,NU,2025,6,3,14,2025-06-03T21:00:00,2025,6,3,1.6,,-2.9,,,,0,,72,,101.53,,,,NA,ND,,,32,,30,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.15,2025-06-03 15:00:00,NU,2025,6,3,15,2025-06-03T22:00:00,2025,6,3,2.1,,-2.3,,,,0,,72,,101.55,,,,NA,ND,,,32,,26,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.16,2025-06-03 16:00:00,NU,2025,6,3,16,2025-06-03T23:00:00,2025,6,3,2.2,,-3.7,,,,0,,65,,101.55,,,,NA,ND,,,32,,25,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.17,2025-06-03 17:00:00,NU,2025,6,3,17,2025-06-04T00:00:00,2025,6,4,2.0,,-4.3,,,,0,,63,,101.55,,,,NA,ND,,,31,,20,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.18,2025-06-03 18:00:00,NU,2025,6,3,18,2025-06-04T01:00:00,2025,6,4,1.8,,-4.1,,,,0,,65,,101.55,,,,NA,ND,,,32,,18,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.19,2025-06-03 19:00:00,NU,2025,6,3,19,2025-06-04T02:00:00,2025,6,4,1.5,,-5.3,,,,0,,60,,101.55,,,,NA,ND,,,31,,16,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.20,2025-06-03 20:00:00,NU,2025,6,3,20,2025-06-04T03:00:00,2025,6,4,1.3,,-5.7,,,,0,,60,,101.54,,,,NA,ND,,,29,,15,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.21,2025-06-03 21:00:00,NU,2025,6,3,21,2025-06-04T04:00:00,2025,6,4,1.2,,-5.6,,,,0,,60,,101.51,,,,NA,ND,,,33,,9,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.22,2025-06-03 22:00:00,NU,2025,6,3,22,2025-06-04T05:00:00,2025,6,4,0.3,,-4.6,,,,0,,69,,101.5,,,,NA,ND,,,36,,5,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.3.23,2025-06-03 23:00:00,NU,2025,6,3,23,2025-06-04T06:00:00,2025,6,4,-1.4,,-5.0,,,,0,,77,,101.49,,,,NA,ND,-2,,12,,3,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.0,2025-06-09 00:00:00,NU,2025,6,9,0,2025-06-09T07:00:00,2025,6,9,4.4,,2.2,,,,0,,86,,101.4,,,,NA,ND,,,12,,7,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.1,2025-06-09 01:00:00,NU,2025,6,9,1,2025-06-09T08:00:00,2025,6,9,3.4,,2.1,,,,0,,91,,101.37,,,,NA,ND,,,10,,5,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.2,2025-06-09 02:00:00,NU,2025,6,9,2,2025-06-09T09:00:00,2025,6,9,3.4,,2.3,,,,0,,93,,101.33,,,,NA,ND,,,9,,10,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.3,2025-06-09 03:00:00,NU,2025,6,9,3,2025-06-09T10:00:00,2025,6,9,4.4,,2.6,,,,0,,88,,101.3,,,,NA,ND,,,11,,11,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.4,2025-06-09 04:00:00,NU,2025,6,9,4,2025-06-09T11:00:00,2025,6,9,4.2,,2.6,,,,0,,89,,101.29,,,,NA,ND,,,12,,5,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.5,2025-06-09 05:00:00,NU,2025,6,9,5,2025-06-09T12:00:00,2025,6,9,4.7,,2.8,,,,0,,87,,101.25,,,,NA,ND,,,13,,24,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.6,2025-06-09 06:00:00,NU,2025,6,9,6,2025-06-09T13:00:00,2025,6,9,4.2,,2.3,,,,0,,88,,101.26,,,,NA,ND,,,11,,11,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.7,2025-06-09 07:00:00,NU,2025,6,9,7,2025-06-09T14:00:00,2025,6,9,5.0,,2.9,,,,0,,86,,101.25,,,,NA,ND,,,13,,14,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.8,2025-06-09 08:00:00,NU,2025,6,9,8,2025-06-09T15:00:00,2025,6,9,5.6,,3.0,,,,0,,84,,101.24,,,,NA,ND,,,15,,15,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.9,2025-06-09 09:00:00,NU,2025,6,9,9,2025-06-09T16:00:00,2025,6,9,5.9,,3.0,,,,0,,82,,101.23,,,,NA,ND,,,14,,13,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.10,2025-06-09 10:00:00,NU,2025,6,9,10,2025-06-09T17:00:00,2025,6,9,6.7,,3.4,,,,0,,79,,101.21,,,,NA,ND,,,14,,15,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.11,2025-06-09 11:00:00,NU,2025,6,9,11,2025-06-09T18:00:00,2025,6,9,7.5,,3.6,,,,0,,76,,101.22,,,,NA,ND,,,16,,13,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.12,2025-06-09 12:00:00,NU,2025,6,9,12,2025-06-09T19:00:00,2025,6,9,7.3,,3.5,,,,0,,77,,101.22,,,,NA,ND,,,16,,11,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.13,2025-06-09 13:00:00,NU,2025,6,9,13,2025-06-09T20:00:00,2025,6,9,5.6,,3.1,,,,0,,84,,101.25,,,,NA,ND,,,7,,7,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.14,2025-06-09 14:00:00,NU,2025,6,9,14,2025-06-09T21:00:00,2025,6,9,5.7,,3.1,,,,0,,83,,101.24,,,,NA,ND,,,6,,8,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.15,2025-06-09 15:00:00,NU,2025,6,9,15,2025-06-09T22:00:00,2025,6,9,5.3,,3.1,,,,0,,86,,101.22,,,,NA,ND,,,7,,3,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.16,2025-06-09 16:00:00,NU,2025,6,9,16,2025-06-09T23:00:00,2025,6,9,5.5,,3.0,,,,0,,84,,101.25,,,,NA,ND,,,8,,7,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.17,2025-06-09 17:00:00,NU,2025,6,9,17,2025-06-10T00:00:00,2025,6,10,5.4,,3.1,,,,0,,85,,101.27,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.18,2025-06-09 18:00:00,NU,2025,6,9,18,2025-06-10T01:00:00,2025,6,10,7.4,,4.4,,,,0,,81,,101.27,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.19,2025-06-09 19:00:00,NU,2025,6,9,19,2025-06-10T02:00:00,2025,6,10,7.7,,4.7,,,,0,,81,,101.3,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.20,2025-06-09 20:00:00,NU,2025,6,9,20,2025-06-10T03:00:00,2025,6,10,8.7,,4.7,,,,0,,76,,101.32,,,,NA,ND,,,24,,3,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.21,2025-06-09 21:00:00,NU,2025,6,9,21,2025-06-10T04:00:00,2025,6,10,6.4,,3.7,,,,0,,83,,101.36,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.22,2025-06-09 22:00:00,NU,2025,6,9,22,2025-06-10T05:00:00,2025,6,10,7.3,,4.0,,,,0,,80,,101.38,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
-108.01473055555556,66.83751388888889,BATHURST INLET,2300551,2300551.2025.6.9.23,2025-06-09 23:00:00,NU,2025,6,9,23,2025-06-10T06:00:00,2025,6,10,6.3,,3.5,,,,0,,82,,101.41,,,,NA,ND,,,0,,0,,50657,-108.01473055555556,66.83751388888889
